1.785256073027498891e+00,-2.099978047223798744e-02,2.606987031564437021e-02,3.820361303486741883e-02,-1.036322660211085323e+00,-4.780109989181401953e-01
1.749571433848618796e+00,-2.405225770727720952e-02,2.972072830939349528e-02,3.775136948500406459e-02,-1.022718926523707772e+00,-4.635564937631916904e-01
1.714645973971926862e+00,-2.356986342088279035e-02,2.914216821360627110e-02,3.668823358794485318e-02,-1.008952339746857829e+00,-4.488070985616965380e-01
1.680417723886637571e+00,-2.309661426625851666e-02,2.857419121414565832e-02,3.572053029122462114e-02,-9.955609080767253705e-01,-4.340689869403920875e-01
1.646872765716212550e+00,-2.263238273119036470e-02,2.801661716280930831e-02,3.480641438218399358e-02,-9.825187974669636892e-01,-4.193463820989641322e-01
1.613997459254250089e+00,-2.217703964311165329e-02,2.746926974254351034e-02,3.392964134996333259e-02,-9.697935830158576076e-01,-4.046546435742784387e-01
1.581778436436527713e+00,-2.173045447020127696e-02,2.693197623128772145e-02,3.308191310746446540e-02,-9.573521801138276111e-01,-3.900133014500926087e-01
1.550202595924232263e+00,-2.129249560209514613e-02,2.640456729064157015e-02,3.225826695202434202e-02,-9.451624563522921241e-01,-3.754440131399714442e-01
1.519257097795690292e+00,-2.086303061114804305e-02,2.588687677684161845e-02,3.145537981942699707e-02,-9.331938181669477972e-01,-3.609696849943982433e-01
1.488929358344053711e+00,-2.044192649517717272e-02,2.537874157177664666e-02,3.067079728503308012e-02,-9.214174287857826995e-01,-3.466140199283520573e-01
1.459207044978504175e+00,-2.002904990260584092e-02,2.488000143198659114e-02,2.990251659092831721e-02,-9.098062375861314388e-01,-3.324012981854985727e-01
1.430078071226663416e+00,-1.962426734090858341e-02,2.439049885378516414e-02,2.914871543058671077e-02,-8.983348635414944994e-01,-3.183563592972517564e-01
1.401530591835990380e+00,-1.922744536924190020e-02,2.391007895282621157e-02,2.840753158025412228e-02,-8.869793052426243607e-01,-3.045048433737677085e-01
1.373552997972047329e+00,-1.883845077611163293e-02,2.343858935658875778e-02,2.767683730253753943e-02,-8.757163677238212207e-01,-2.908738653226153881e-01
1.346133912511597863e+00,-1.845715074290942351e-02,2.297588010840586129e-02,2.695397416678590313e-02,-8.645225266686291654e-01,-2.774935332676563560e-01
1.319313220613709037e+00,-1.808298117024099982e-02,2.252244475895057510e-02,2.623666464976642451e-02,-8.534358874332254041e-01,-2.644553061282867157e-01
1.293026922935775813e+00,-1.771627043186808914e-02,2.207746413471518496e-02,2.552719774819727644e-02,-8.428510432300920785e-01,-2.521247882145192243e-01
1.267264371179132043e+00,-1.735688663824629455e-02,2.164079705937777681e-02,2.482679156792239397e-02,-8.328645092360227320e-01,-2.406643654489307727e-01
1.242015129212392210e+00,-1.700469884119538283e-02,2.121230436820076976e-02,2.416757585085068175e-02,-8.236624561678648204e-01,-2.303774813238416985e-01
1.217268968850955702e+00,-1.665957713940460772e-02,2.079184885876982081e-02,2.362869273026223585e-02,-8.152723902706341397e-01,-2.213695609024503019e-01
