1.785256073027498891e+00,-2.099978047223798744e-02,2.606987031564437021e-02,3.820361303486741883e-02,-1.036322660211085323e+00,-4.780109989181401953e-01
1.749572305622085100e+00,-2.399232788807349054e-02,2.964898606342796644e-02,3.773709569350389148e-02,-1.022712165105316817e+00,-4.635488345449527703e-01
1.714646830114066489e+00,-2.351113374951448523e-02,2.907182102075598490e-02,3.667590345751729070e-02,-1.008949832887447995e+00,-4.487960219496439640e-01
1.680418564607932153e+00,-2.303906132689352224e-02,2.850521293676929607e-02,3.571046867990395474e-02,-9.955627773535807856e-01,-4.340542294234328025e-01
1.646873591223753763e+00,-2.257598350912141949e-02,2.794898211146067471e-02,3.479903091586305369e-02,-9.825232265413997856e-01,-4.193294822247465303e-01
1.613998269752311421e+00,-2.212177152248212195e-02,2.740295266967432419e-02,3.392542879680702367e-02,-9.697970053971749493e-01,-4.046389132346782658e-01
1.581779232127074941e+00,-2.167629523132301450e-02,2.686695232503698641e-02,3.308146402403198266e-02,-9.573494739072753168e-01,-3.900037652186414960e-01
1.550203377007371319e+00,-2.123942341840179618e-02,2.634081216870327175e-02,3.226229637871936423e-02,-9.451471527669931261e-01,-3.754473078116124518e-01
1.519257864470056951e+00,-2.081102404582276660e-02,2.582436648040443289e-02,3.146475604673673598e-02,-9.331583265549598938e-01,-3.609939138463800212e-01
1.488930110807141993e+00,-2.039096449749195489e-02,2.531745255952955187e-02,3.068658605457641464e-02,-9.213532837700317835e-01,-3.466685507961717039e-01
1.459207783426941463e+00,-1.997911180400535613e-02,2.481991057418494323e-02,2.992604757317087263e-02,-9.097043807247030545e-01,-3.324964827890882768e-01
1.430078795856431828e+00,-1.957533285086915376e-02,2.433158342637380470e-02,2.918168547910326635e-02,-8.981859863567669411e-01,-3.185031277823525131e-01
1.401531302842600191e+00,-1.917949457093222690e-02,2.385231663161416910e-02,2.845216897683860297e-02,-8.867743116133464110e-01,-3.047140786673028789e-01
1.373553695550666198e+00,-1.879146412188279283e-02,2.338195821147495690e-02,2.773616689449527953e-02,-8.754470858216042428e-01,-2.911553515047544671e-01
1.346134596857139432e+00,-1.841110904963772985e-02,2.292035859765391079e-02,2.703224095758488890e-02,-8.641829812946405509e-01,-2.778540082990937909e-01
1.319262856735760048e+00,-1.803829743842471842e-02,2.246737054635482983e-02,2.633877358055716766e-02,-8.529605627313531224e-01,-2.648394691173900362e-01
1.292977563054552581e+00,-1.767248716228618510e-02,2.202346869430467369e-02,2.565914482764093327e-02,-8.420819047804546376e-01,-2.523972241139088579e-01
1.267215995232904069e+00,-1.731398582308357054e-02,2.158785985159113879e-02,2.499338994890875146e-02,-8.316441161959159389e-01,-2.406395632673192508e-01
1.241967717542420191e+00,-1.696266281490781472e-02,2.116040521785172990e-02,2.434544160396661175e-02,-8.217054747076372179e-01,-2.296772308762352888e-01
1.217222502193427758e+00,-1.661838857377528900e-02,2.074096794972774341e-02,2.373621788571502952e-02,-8.123557672969849985e-01,-2.196763596824377329e-01
1.192970325197774573e+00,-1.628103467311812699e-02,2.032941311709437343e-02,2.320149987979735345e-02,-8.035773971399878812e-01,-2.106602495415802190e-01
1.169201362313178061e+00,-1.595047390996574832e-02,1.992560766408824416e-02,2.271745654344356144e-02,-7.950746858858473987e-01,-2.022315116655784839e-01
1.145905985067545929e+00,-1.562658038241135014e-02,1.952942037433383349e-02,2.224883320253738181e-02,-7.866598651568778022e-01,-1.941161642664032960e-01
1.123074756861737855e+00,-1.530922955893809431e-02,1.914072183984305911e-02,2.179009743885977277e-02,-7.783072407596797193e-01,-1.862692974827940551e-01
1.100698429149263635e+00,-1.499829834013753638e-02,1.875938443310494474e-02,2.134052928745782882e-02,-7.700141149296704235e-01,-1.786798488358509740e-01
1.078767937691449852e+00,-1.469366511333379532e-02,1.838528228194516098e-02,2.089980554740753643e-02,-7.617796314118829848e-01,-1.713397983095236166e-01
1.057274398886632438e+00,-1.439520980059752486e-02,1.801829124677249011e-02,2.046765542495573853e-02,-7.536031005617924716e-01,-1.642416646026236549e-01
1.036209106171961825e+00,-1.410281390060452375e-02,1.765828889987395775e-02,2.004382775447753617e-02,-7.454838377175547759e-01,-1.573782500726355338e-01
1.015563526496436886e+00,-1.381636052476807944e-02,1.730515450645732020e-02,1.962808630731887813e-02,-7.374211426442851547e-01,-1.507425993431277256e-01
9.953292968637990068e-01,-1.353573442805446406e-02,1.695876900717394400e-02,1.922020837566308996e-02,-7.294142961546973281e-01,-1.443279842731307883e-01
9.754982209439566621e-01,-1.326082203486415520e-02,1.661901500188567304e-02,1.881998386578271135e-02,-7.214625596123643847e-01,-1.381278933743498305e-01
9.560622657516203438e-01,-1.299151146033564186e-02,1.628577673446476859e-02,1.842721451733915841e-02,-7.135651752248416413e-01,-1.321360224929402638e-01
9.370135583908555388e-01,-1.272769252741720765e-02,1.595894007844518223e-02,1.804171318268329993e-02,-7.057213667107027355e-01,-1.263462661742709436e-01
9.183443828642863238e-01,-1.246925678002162342e-02,1.563839252336141072e-02,1.766330315091193745e-02,-6.979303402076760809e-01,-1.207527095611894280e-01
9.000471769457017990e-01,-1.221609749256441675e-02,1.532402316163402646e-02,1.729181751114417312e-02,-6.901912853518236135e-01,-1.153496207625596959e-01
8.821145291148312362e-01,-1.196810967616920504e-02,1.501572267587914650e-02,1.692709855176312977e-02,-6.825033764788847046e-01,-1.101314436511032641e-01
8.645391755530891231e-01,-1.172519008180233219e-02,1.471338332653339930e-02,1.656899719309631869e-02,-6.748657739103181008e-01,-1.050927910584979613e-01
8.473139971991010544e-01,-1.148723720058606769e-02,1.441689893970190400e-02,1.621737245131739738e-02,-6.672776252947473230e-01,-1.002284383414918656e-01
8.304320168628417376e-01,-1.125415126152374233e-02,1.412616489515190928e-02,1.587209093152915432e-02,-6.597380669822133781e-01,-9.553331729816552653e-02
8.138863963972439164e-01,-1.102583422684899617e-02,1.384107811437921762e-02,1.553302634807983244e-02,-6.522462254145864335e-01,-9.100251041955730036e-02
7.976704339261507792e-01,-1.080218978521256534e-02,1.356153704869646724e-02,1.520005907015596625e-02,-6.448012185211698943e-01,-8.663124546964538764e-02
7.817775611275054048e-01,-1.058312334288591915e-02,1.328744166728881848e-02,1.487307569057601253e-02,-6.374021571145760401e-01,-8.241489039767461999e-02
7.662013405706900038e-01,-1.036854201317024757e-02,1.301869344520059819e-02,1.455196861537939174e-02,-6.300481462892091322e-01,-7.834894860360314128e-02
7.509354631069521391e-01,-1.015835460416860889e-02,1.275519535121955907e-02,1.423663567114638942e-02,-6.227382868344857325e-01,-7.442905460421612995e-02
